GENE_ID	CONTIG_ID	TYPE	LENGTH	START	END	STRAND	START_CODON	STOP_CODON	GC%	OG	ANNOTATION
492476.PRJNA28257.Cther_0154	492476.PRJNA28257.ABVG02000007	CDS	1269	27318	28586	-	Yes	Yes	41.3711583924	-	annotation product=cell cycle protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: cell cycle protein; KEGG: aoe:Clos_2577 cell cycle protein cog=- project_id=PRJNA28257 protein_id=EFB37113.1 GI=281406849 
492476.PRJNA28257.Cther_0155	492476.PRJNA28257.ABVG02000007	CDS	525	28598	29122	-	Yes	Yes	37.9047619048	-	annotation product=FHA domain containing protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: Forkhead-associated protein; SMART: Forkhead-associated protein; KEGG: aoe:Clos_2578 FHA domain-containing protein cog=- project_id=PRJNA28257 protein_id=EFB37114.1 GI=281406850 
492476.PRJNA28257.Cther_0156	492476.PRJNA28257.ABVG02000007	CDS	750	29208	29957	-	Yes	Yes	40.9333333333	-	annotation product=protein of unknown function DUF975 tax_id_proj_id=492476.PRJNA28257 note=PFAM: protein of unknown function DUF975; KEGG: aoe:Clos_0135 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37115.1 GI=281406851 
492476.PRJNA28257.Cther_0158	492476.PRJNA28257.ABVG02000007	CDS	822	30969	31790	-	Yes	Yes	36.8613138686	-	annotation product=conserved hypothetical protein tax_id_proj_id=492476.PRJNA28257 note=KEGG: hor:Hore_08350 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37116.1 GI=281406852 
492476.PRJNA28257.Cther_0159	492476.PRJNA28257.ABVG02000007	CDS	963	32154	33116	-	Yes	Yes	37.7985462098	-	annotation product=UbiA prenyltransferase tax_id_proj_id=492476.PRJNA28257 note=PFAM: UbiA prenyltransferase; KEGG: lwe:lwe2585 1,4-dihydroxy-2-naphthoate octaprenyltransferase cog=- project_id=PRJNA28257 protein_id=EFB37117.1 GI=281406853 
492476.PRJNA28257.Cther_0160	492476.PRJNA28257.ABVG02000007	CDS	435	33217	33651	-	Yes	Yes	42.7586206897	-	annotation product=Protein of unknown function DUF2383 tax_id_proj_id=492476.PRJNA28257 note=PFAM: Protein of unknown function DUF2383; KEGG: aoe:Clos_1705 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37118.1 GI=281406854 
492476.PRJNA28257.Cther_0161	492476.PRJNA28257.ABVG02000007	CDS	2466	33732	36197	-	Yes	Yes	43.6739659367	-	annotation product=cell division protein FtsK/SpoIIIE tax_id_proj_id=492476.PRJNA28257 note=PFAM: cell divisionFtsK/SpoIIIE; DNA translocase ftsK gamma; SMART: DNA translocase ftsK gamma; AAA ATPase; KEGG: cce:Ccel_0601 cell divisionFtsK/SpoIIIE cog=- project_id=PRJNA28257 protein_id=EFB37119.1 GI=281406855 
492476.PRJNA28257.Cther_0162	492476.PRJNA28257.ABVG02000007	CDS	708	36409	37116	-	Yes	Yes	38.7005649718	-	annotation product=copper amine oxidase domain protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: copper amine oxidase domain protein; KEGG: pjd:Pjdr2_4965 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37120.1 GI=281406856 
492476.PRJNA28257.Cther_0163	492476.PRJNA28257.ABVG02000007	CDS	639	37328	37966	-	Yes	Yes	38.4976525822	-	annotation product=nitroreductase tax_id_proj_id=492476.PRJNA28257 note=PFAM: nitroreductase; KEGG: cce:Ccel_3427 nitroreductase cog=- project_id=PRJNA28257 protein_id=EFB37121.1 GI=281406857 
492476.PRJNA28257.Cther_0164	492476.PRJNA28257.ABVG02000007	CDS	1713	38053	39765	-	Yes	Yes	36.3689433742	-	annotation product=methyl-accepting chemotaxis sensory transducer tax_id_proj_id=492476.PRJNA28257 note=PFAM: chemotaxis sensory transducer; histidine kinase HAMP region domain protein; SMART: chemotaxis sensory transducer; KEGG: cbl:CLK_1454 methyl-accepting chemotaxis protein cog=- project_id=PRJNA28257 protein_id=EFB37122.1 GI=281406858 
492476.PRJNA28257.Cther_0165	492476.PRJNA28257.ABVG02000007	CDS	1176	40382	41557	+	Yes	Yes	43.2823129252	-	annotation product=D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding tax_id_proj_id=492476.PRJNA28257 note=PFAM: D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding; D-isomer specific 2-hydroxyacid dehydrogenase catalytic region; amino acid-binding ACT domain protein; KEGG: ppd:Ppro_0734 D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding cog=- project_id=PRJNA28257 protein_id=EFB37123.1 GI=281406859 
492476.PRJNA28257.Cther_0166	492476.PRJNA28257.ABVG02000007	CDS	453	41612	42064	-	Yes	Yes	35.761589404	-	annotation tax_id_proj_id=492476.PRJNA28257 note=KEGG: lbu:LBUL_1210 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37124.1 GI=281406860 
492476.PRJNA28257.Cther_0167	492476.PRJNA28257.ABVG02000007	CDS	420	42064	42483	-	Yes	Yes	41.9047619048	-	annotation tax_id_proj_id=492476.PRJNA28257 note=KEGG: sgr:SGR_1840 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37125.1 GI=281406861 
492476.PRJNA28257.Cther_0168	492476.PRJNA28257.ABVG02000007	CDS	342	42658	42999	-	Yes	Yes	39.7660818713	-	annotation tax_id_proj_id=492476.PRJNA28257 note=KEGG: nca:Noca_3028 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37126.1 GI=281406862 
492476.PRJNA28257.Cther_0169	492476.PRJNA28257.ABVG02000007	CDS	417	43245	43661	+	Yes	Yes	46.5227817746	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406863 protein_id=EFB37127.1 
492476.PRJNA28257.Cther_0170	492476.PRJNA28257.ABVG02000007	CDS	2499	43725	46223	-	Yes	Yes	41.4965986395	-	annotation product=methyl-accepting chemotaxis sensory transducer with Cache sensor tax_id_proj_id=492476.PRJNA28257 note=PFAM: chemotaxis sensory transducer; histidine kinase HAMP region domain protein; Cache domain protein; SMART: chemotaxis sensory transducer; histidine kinase HAMP region domain protein; KEGG: dae:Dtox_0613 methyl-accepting chemotaxis sensory transducer cog=- project_id=PRJNA28257 protein_id=EFB37128.1 GI=281406864 
492476.PRJNA28257.Cther_0171	492476.PRJNA28257.ABVG02000007	CDS	492	46355	46846	-	Yes	Yes	36.9918699187	-	annotation product=CheW protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: CheW domain protein; SMART: CheW domain protein; KEGG: dae:Dtox_0612 CheW protein cog=- project_id=PRJNA28257 protein_id=EFB37129.1 GI=281406865 
492476.PRJNA28257.Cther_0172	492476.PRJNA28257.ABVG02000007	CDS	1197	47370	48566	+	Yes	Yes	38.0116959064	-	annotation product=Pyridoxal-dependent decarboxylase tax_id_proj_id=492476.PRJNA28257 note=PFAM: Pyridoxal-dependent decarboxylase; KEGG: hypothetical protein ; K01590 histidine decarboxylase cog=- project_id=PRJNA28257 protein_id=EFB37130.1 GI=281406866 
492476.PRJNA28257.Cther_0173	492476.PRJNA28257.ABVG02000007	CDS	1371	48666	50036	-	Yes	Yes	42.8154631656	-	annotation product=Citrate (Si)-synthase tax_id_proj_id=492476.PRJNA28257 EC_number=2.3.3.1 note=PFAM: Citrate synthase; KEGG: dae:Dtox_1989 citrate (Si)-synthase cog=- project_id=PRJNA28257 protein_id=EFB37131.1 GI=281406867 
492476.PRJNA28257.Cther_0174	492476.PRJNA28257.ABVG02000007	CDS	483	50540	51022	+	Yes	Yes	36.6459627329	-	annotation product=GreA/GreB family elongation factor tax_id_proj_id=492476.PRJNA28257 note=PFAM: transcription elongation factor GreA/GreB domain protein; KEGG: pth:PTH_0541 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37132.1 GI=281406868 
492476.PRJNA28257.Cther_0175	492476.PRJNA28257.ABVG02000007	CDS	159	51176	51334	+	Yes	Yes	39.6226415094	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406869 protein_id=EFB37133.1 
492476.PRJNA28257.Cther_0176	492476.PRJNA28257.ABVG02000007	CDS	1911	51716	53626	+	Yes	Yes	40.9209837781	-	annotation product=NADH/Ubiquinone/plastoquinone (complex I) tax_id_proj_id=492476.PRJNA28257 note=PFAM: NADH/Ubiquinone/plastoquinone (complex I); NADH-Ubiquinone oxidoreductase (complex I) chain 5/L domain protein; KEGG: cpy:Cphy_1730 NADH dehydrogenase (quinone) cog=- project_id=PRJNA28257 protein_id=EFB37134.1 GI=281406870 
492476.PRJNA28257.Cther_0177	492476.PRJNA28257.ABVG02000007	CDS	876	53623	54498	+	Yes	Yes	40.0684931507	-	annotation product=respiratory-chain NADH dehydrogenase subunit 1 tax_id_proj_id=492476.PRJNA28257 note=PFAM: respiratory-chain NADH dehydrogenase subunit 1; KEGG: cpy:Cphy_1731 respiratory-chain NADH dehydrogenase subunit 1 cog=- project_id=PRJNA28257 protein_id=EFB37135.1 GI=281406871 
492476.PRJNA28257.Cther_0178	492476.PRJNA28257.ABVG02000007	CDS	438	54508	54945	+	Yes	Yes	45.2054794521	-	annotation product=NADH ubiquinone oxidoreductase 20 kDa subunit tax_id_proj_id=492476.PRJNA28257 note=PFAM: NADH ubiquinone oxidoreductase 20 kDa subunit; KEGG: cpy:Cphy_1732 NADH ubiquinone oxidoreductase 20 kDa subunit cog=- project_id=PRJNA28257 protein_id=EFB37136.1 GI=281406872 
492476.PRJNA28257.Cther_0179	492476.PRJNA28257.ABVG02000007	CDS	360	55019	55378	+	Yes	Yes	39.1666666667	-	annotation product=ech hydrogenase, subunit EchD, putative tax_id_proj_id=492476.PRJNA28257 note=KEGG: cpy:Cphy_1733 ech hydrogenase, subunit EchD, putative cog=- project_id=PRJNA28257 protein_id=EFB37137.1 GI=281406873 
492476.PRJNA28257.Cther_0180	492476.PRJNA28257.ABVG02000007	CDS	1080	55371	56450	+	Yes	Yes	43.9814814815	-	annotation product=NADH-ubiquinone oxidoreductase chain 49kDa tax_id_proj_id=492476.PRJNA28257 note=PFAM: NADH-ubiquinone oxidoreductase chain 49kDa; nickel-dependent hydrogenase large subunit; KEGG: cpy:Cphy_1734 NADH-ubiquinone oxidoreductase chain 49kDa cog=- project_id=PRJNA28257 protein_id=EFB37138.1 GI=281406874 
492476.PRJNA28257.Cther_0181	492476.PRJNA28257.ABVG02000007	CDS	387	56670	57056	+	Yes	Yes	43.1524547804	-	annotation product=4Fe-4S ferredoxin iron-sulfur binding domain protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: 4Fe-4S ferredoxin iron-sulfur binding domain protein; KEGG: cpy:Cphy_1735 4Fe-4S ferredoxin iron-sulfur binding domain-containing protein cog=- project_id=PRJNA28257 protein_id=EFB37139.1 GI=281406875 
492476.PRJNA28257.Cther_0182	492476.PRJNA28257.ABVG02000007	CDS	339	57001	57339	+	Yes	Yes	41.2979351032	-	annotation product=hydrogenase expression/synthesis HypA tax_id_proj_id=492476.PRJNA28257 note=PFAM: hydrogenase expression/synthesis HypA; KEGG: cpy:Cphy_1736 hydrogenase expression/synthesis HypA cog=- project_id=PRJNA28257 protein_id=EFB37140.1 GI=281406876 
492476.PRJNA28257.Cther_0183	492476.PRJNA28257.ABVG02000007	CDS	654	57355	58008	+	Yes	Yes	39.1437308869	-	annotation product=hydrogenase accessory protein HypB tax_id_proj_id=492476.PRJNA28257 note=TIGRFAM: hydrogenase accessory protein HypB; PFAM: cobalamin synthesis protein P47K; KEGG: cpy:Cphy_1737 hydrogenase accessory protein HypB cog=- project_id=PRJNA28257 protein_id=EFB37141.1 GI=281406877 
492476.PRJNA28257.Cther_0184	492476.PRJNA28257.ABVG02000007	CDS	2262	57981	60242	+	Yes	Yes	43.457117595	-	annotation product=(NiFe) hydrogenase maturation protein HypF tax_id_proj_id=492476.PRJNA28257 note=TIGRFAM: [NiFe] hydrogenase maturation protein HypF; PFAM: SUA5/yciO/yrdC domain; acylphosphatase; zinc finger HypF domain protein; KEGG: cpy:Cphy_1738 (NiFe) hydrogenase maturation protein HypF cog=- project_id=PRJNA28257 protein_id=EFB37142.1 GI=281406878 
492476.PRJNA28257.Cther_0185	492476.PRJNA28257.ABVG02000007	CDS	228	60248	60475	+	Yes	Yes	44.298245614	-	annotation product=hydrogenase assembly chaperone hypC/hupF tax_id_proj_id=492476.PRJNA28257 note=TIGRFAM: hydrogenase assembly chaperone hypC/hupF; PFAM: hydrogenase expression/formation protein (HUPF/HYPC); KEGG: cpy:Cphy_1739 hydrogenase assembly chaperone HypC/HupF cog=- project_id=PRJNA28257 protein_id=EFB37143.1 GI=281406879 
492476.PRJNA28257.Cther_0186	492476.PRJNA28257.ABVG02000007	CDS	1050	60462	61511	+	Yes	Yes	43.5238095238	-	annotation product=hydrogenase formation HypD protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: hydrogenase formation HypD protein; KEGG: cpy:Cphy_1740 hydrogenase formation HypD protein cog=- project_id=PRJNA28257 protein_id=EFB37144.1 GI=281406880 
492476.PRJNA28257.Cther_0187	492476.PRJNA28257.ABVG02000007	CDS	978	61516	62493	+	Yes	Yes	44.4785276074	-	annotation product=hydrogenase expression/formation protein HypE tax_id_proj_id=492476.PRJNA28257 note=TIGRFAM: hydrogenase expression/formation protein HypE; PFAM: AIR synthase related protein domain protein; AIR synthase related protein; KEGG: cpy:Cphy_1741 hydrogenase expression/formation protein HypE cog=- project_id=PRJNA28257 protein_id=EFB37145.1 GI=281406881 
492476.PRJNA28257.Cther_0188	492476.PRJNA28257.ABVG02000007	CDS	1893	62658	64550	-	Yes	Yes	42.8948758584	-	annotation product=Carbohydrate binding family 6 tax_id_proj_id=492476.PRJNA28257 note=PFAM: Carbohydrate binding family 6; Dockerin type 1; SMART: cellulose binding type IV; KEGG: cce:Ccel_1242 carbohydrate binding family 6 cog=- project_id=PRJNA28257 protein_id=EFB37146.1 GI=281406882 
492476.PRJNA28257.Cther_0189	492476.PRJNA28257.ABVG02000007	CDS	384	65026	65409	-	Yes	Yes	27.6041666667	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406883 protein_id=EFB37147.1 
492476.PRJNA28257.Cther_0191	492476.PRJNA28257.ABVG02000007	CDS	558	65872	66429	-	Yes	Yes	34.5878136201	-	annotation product=conserved hypothetical protein tax_id_proj_id=492476.PRJNA28257 note=KEGG: csc:Csac_2173 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37148.1 GI=281406884 
492476.PRJNA28257.Cther_0192	492476.PRJNA28257.ABVG02000007	CDS	294	66579	66872	+	Yes	Yes	32.6530612245	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406885 protein_id=EFB37149.1 
492476.PRJNA28257.Cther_0193	492476.PRJNA28257.ABVG02000007	CDS	672	67099	67770	+	Yes	Yes	47.0238095238	-	annotation product=Superoxide dismutase tax_id_proj_id=492476.PRJNA28257 EC_number=1.15.1.1 note=PFAM: Manganese/iron superoxide dismutase-like; KEGG: cce:Ccel_0690 manganese and iron superoxide dismutase cog=- project_id=PRJNA28257 protein_id=EFB37150.1 GI=281406886 
492476.PRJNA28257.Cther_0194	492476.PRJNA28257.ABVG02000007	CDS	693	67933	68625	+	Yes	Yes	43.5786435786	-	annotation product=Peptidoglycan-binding lysin domain protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: Peptidoglycan-binding lysin domain; ErfK/YbiS/YcfS/YnhG family protein; SMART: Peptidoglycan-binding LysM; KEGG: ckr:CKR_1939 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37151.1 GI=281406887 
492476.PRJNA28257.Cther_0195	492476.PRJNA28257.ABVG02000007	CDS	870	68671	69540	+	Yes	Yes	46.091954023	-	annotation product=ErfK/YbiS/YcfS/YnhG family protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: ErfK/YbiS/YcfS/YnhG family protein; Peptidoglycan-binding lysin domain; SMART: Peptidoglycan-binding LysM; KEGG: aoe:Clos_1944 peptidoglycan-binding LysM cog=- project_id=PRJNA28257 protein_id=EFB37152.1 GI=281406888 
492476.PRJNA28257.Cther_0196	492476.PRJNA28257.ABVG02000007	CDS	1272	69635	70906	-	Yes	Yes	41.2735849057	-	annotation product=Peptidoglycan-binding lysin domain protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: Peptidoglycan-binding lysin domain; SMART: Peptidoglycan-binding LysM; KEGG: amt:Amet_4134 peptidoglycan-binding LysM cog=- project_id=PRJNA28257 protein_id=EFB37153.1 GI=281406889 
492476.PRJNA28257.Cther_0197	492476.PRJNA28257.ABVG02000007	CDS	3450	71211	74660	+	Yes	Yes	46.8985507246	-	annotation product=hydrogenase, Fe-only tax_id_proj_id=492476.PRJNA28257 note=TIGRFAM: hydrogenase, Fe-only; PFAM: hydrogenase large subunit domain protein; FAD-dependent pyridine nucleotide-disulphide oxidoreductase; ferredoxin; 4Fe-4S ferredoxin iron-sulfur binding domain protein; iron hydrogenase small subunit; KEGG: dhd:Dhaf_2037 hydrogenase, Fe-only cog=- project_id=PRJNA28257 protein_id=EFB37154.1 GI=281406890 
492476.PRJNA28257.Cther_0198	492476.PRJNA28257.ABVG02000007	CDS	549	74769	75317	-	Yes	Yes	32.2404371585	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406891 protein_id=EFB37155.1 
492476.PRJNA28257.Cther_0199	492476.PRJNA28257.ABVG02000007	CDS	624	75555	76178	-	Yes	Yes	39.5833333333	-	annotation product=Putitive phosphate transport regulator tax_id_proj_id=492476.PRJNA28257 note=PFAM: Putitive phosphate transport regulator; KEGG: bln:Blon_1634 protein of unknown function DUF47 cog=- project_id=PRJNA28257 protein_id=EFB37156.1 GI=281406892 
492476.PRJNA28257.Cther_0200	492476.PRJNA28257.ABVG02000007	CDS	1053	76232	77284	-	Yes	Yes	45.2991452991	-	annotation product=phosphate transporter tax_id_proj_id=492476.PRJNA28257 note=PFAM: phosphate transporter; KEGG: bln:Blon_1635 phosphate transporter cog=- project_id=PRJNA28257 protein_id=EFB37157.1 GI=281406893 
492476.PRJNA28257.Cther_0201	492476.PRJNA28257.ABVG02000007	CDS	573	77511	78083	+	Yes	Yes	36.1256544503	-	annotation product=conserved hypothetical protein tax_id_proj_id=492476.PRJNA28257 note=KEGG: cbe:Cbei_1948 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37158.1 GI=281406894 
492476.PRJNA28257.Cther_0202	492476.PRJNA28257.ABVG02000007	CDS	1728	78184	79911	-	Yes	Yes	43.75	-	annotation product=ABC transporter related protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: ABC transporter related; ABC transporter transmembrane region; SMART: AAA ATPase; KEGG: csc:Csac_1116 ABC transporter related cog=- project_id=PRJNA28257 protein_id=EFB37159.1 GI=281406895 
492476.PRJNA28257.Cther_0203	492476.PRJNA28257.ABVG02000007	CDS	780	80207	80986	-	Yes	Yes	33.4615384615	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406896 protein_id=EFB37160.1 
492476.PRJNA28257.Cther_0204	492476.PRJNA28257.ABVG02000007	CDS	579	81294	81872	-	Yes	Yes	46.1139896373	-	annotation product=intracellular protease, PfpI family tax_id_proj_id=492476.PRJNA28257 note=TIGRFAM: intracellular protease, PfpI family; PFAM: ThiJ/PfpI domain protein; KEGG: rca:Rcas_2023 PfpI family intracellular peptidase cog=- project_id=PRJNA28257 protein_id=EFB37161.1 GI=281406897 
492476.PRJNA28257.Cther_0205	492476.PRJNA28257.ABVG02000007	CDS	204	82244	82447	-	Yes	Yes	38.7254901961	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406898 protein_id=EFB37162.1 
492476.PRJNA28257.Cther_0206	492476.PRJNA28257.ABVG02000007	CDS	2091	82577	84667	-	Yes	Yes	37.9722620756	-	annotation tax_id_proj_id=492476.PRJNA28257 note=KEGG: bgl:bglu_2g19080 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37163.1 GI=281406899 
492476.PRJNA28257.Cther_0207	492476.PRJNA28257.ABVG02000007	CDS	1047	85061	86107	-	Yes	Yes	40.8787010506	-	annotation tax_id_proj_id=492476.PRJNA28257 note=KEGG: bcy:Bcer98_2217 VanW family protein cog=- project_id=PRJNA28257 protein_id=EFB37164.1 GI=281406900 
492476.PRJNA28257.Cther_0208	492476.PRJNA28257.ABVG02000007	CDS	525	86178	86702	-	Yes	Yes	38.2857142857	-	annotation product=RNA polymerase, sigma-24 subunit, ECF subfamily tax_id_proj_id=492476.PRJNA28257 note=TIGRFAM: RNA polymerase sigma factor, sigma-70 family; PFAM: sigma-70 region 2 domain protein; Sigma-70 region 4 type 2; KEGG: gau:GAU_3915 RNA polymerase ECF-type sigma factor cog=- project_id=PRJNA28257 protein_id=EFB37165.1 GI=281406901 
492476.PRJNA28257.Cther_0209	492476.PRJNA28257.ABVG02000007	CDS	1938	87398	89335	-	Yes	Yes	45.4592363261	-	annotation product=NADH:flavin oxidoreductase/NADH oxidase tax_id_proj_id=492476.PRJNA28257 note=PFAM: NADH:flavin oxidoreductase/NADH oxidase; FAD-dependent pyridine nucleotide-disulphide oxidoreductase; KEGG: tte:TTE2131 NADH:flavin oxidoreductase cog=- project_id=PRJNA28257 protein_id=EFB37166.1 GI=281406902 
492476.PRJNA28257.Cther_0210	492476.PRJNA28257.ABVG02000007	CDS	597	89448	90044	-	Yes	Yes	41.7085427136	-	annotation product=peptide methionine sulfoxide reductase tax_id_proj_id=492476.PRJNA28257 EC_number=1.8.4.11 note=KEGG: sth:STH1761 bifunctional methionine sulfoxide reductase A/B protein; TIGRFAM: peptide methionine sulfoxide reductase; PFAM: Methionine sulfoxide reductase A cog=- project_id=PRJNA28257 protein_id=EFB37167.1 GI=281406903 
492476.PRJNA28257.Cther_0211	492476.PRJNA28257.ABVG02000007	CDS	222	90197	90418	+	Yes	Yes	38.7387387387	-	annotation product=conserved hypothetical protein tax_id_proj_id=492476.PRJNA28257 note=KEGG: cce:Ccel_1379 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37168.1 GI=281406904 
492476.PRJNA28257.Cther_0212	492476.PRJNA28257.ABVG02000007	CDS	2955	90509	93463	-	Yes	Yes	41.489001692	-	annotation product=glycosyltransferase 36 tax_id_proj_id=492476.PRJNA28257 note=PFAM: glycosyltransferase 36; KEGG: trq:TRQ2_0968 glycosyltransferase 36 cog=- project_id=PRJNA28257 protein_id=EFB37169.1 GI=281406905 
492476.PRJNA28257.Cther_0213	492476.PRJNA28257.ABVG02000007	CDS	441	93888	94328	+	Yes	Yes	35.6009070295	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406906 protein_id=EFB37170.1 
492476.PRJNA28257.Cther_0214	492476.PRJNA28257.ABVG02000007	CDS	354	94310	94663	+	Yes	Yes	33.8983050847	-	annotation tax_id_proj_id=492476.PRJNA28257 project_id=PRJNA28257 cog=- GI=281406907 protein_id=EFB37171.1 
492476.PRJNA28257.Cther_0215	492476.PRJNA28257.ABVG02000007	CDS	354	94738	95091	+	Yes	Yes	34.1807909605	-	annotation tax_id_proj_id=492476.PRJNA28257 note=KEGG: dsy:DSY2150 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37172.1 GI=281406908 
492476.PRJNA28257.Cther_0216	492476.PRJNA28257.ABVG02000007	CDS	762	95106	95867	+	Yes	Yes	35.4330708661	-	annotation tax_id_proj_id=492476.PRJNA28257 note=KEGG: dsy:DSY2149 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37173.1 GI=281406909 
492476.PRJNA28257.Cther_0217	492476.PRJNA28257.ABVG02000007	CDS	351	95864	96214	+	Yes	Yes	37.6068376068	-	annotation product=conserved hypothetical protein tax_id_proj_id=492476.PRJNA28257 note=KEGG: dsy:DSY2148 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37174.1 GI=281406910 
492476.PRJNA28257.Cther_0218	492476.PRJNA28257.ABVG02000007	CDS	294	96884	97177	+	Yes	Yes	39.4557823129	-	annotation product=transposase IS120 family protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: transposase IS3/IS911 family protein; KEGG: cce:Ccel_1666 transposase IS3/IS911 family protein cog=- project_id=PRJNA28257 protein_id=EFB37175.1 GI=281406911 
492476.PRJNA28257.Cther_0219	492476.PRJNA28257.ABVG02000007	CDS	843	97194	98036	+	Yes	Yes	39.1459074733	-	annotation product=Integrase catalytic region tax_id_proj_id=492476.PRJNA28257 note=PFAM: Integrase catalytic region; KEGG: cce:Ccel_2702 transposase IS3/IS911 family protein cog=- project_id=PRJNA28257 protein_id=EFB37176.1 GI=281406912 
492476.PRJNA28257.Cther_0220	492476.PRJNA28257.ABVG02000007	CDS	204	98672	98875	+	Yes	Yes	41.6666666667	-	annotation product=ABC transporter related protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: ABC transporter related; KEGG: dsy:DSY2147 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37177.1 GI=281406913 
492476.PRJNA28257.Cther_0221	492476.PRJNA28257.ABVG02000007	CDS	1656	99089	100744	-	Yes	Yes	33.6956521739	-	annotation product=methyl-accepting chemotaxis sensory transducer tax_id_proj_id=492476.PRJNA28257 note=PFAM: chemotaxis sensory transducer; histidine kinase HAMP region domain protein; SMART: chemotaxis sensory transducer; histidine kinase HAMP region domain protein; KEGG: aoe:Clos_2519 methyl-accepting chemotaxis sensory transducer with cache sensor cog=- project_id=PRJNA28257 protein_id=EFB37178.1 GI=281406914 
492476.PRJNA28257.Cther_0222	492476.PRJNA28257.ABVG02000007	CDS	843	101042	101884	-	Yes	Yes	39.1459074733	-	annotation product=Integrase catalytic region tax_id_proj_id=492476.PRJNA28257 note=PFAM: Integrase catalytic region; KEGG: cce:Ccel_2702 transposase IS3/IS911 family protein cog=- project_id=PRJNA28257 protein_id=EFB37179.1 GI=281406915 
492476.PRJNA28257.Cther_0223	492476.PRJNA28257.ABVG02000007	CDS	294	101901	102194	-	Yes	Yes	39.4557823129	-	annotation product=transposase IS120 family protein tax_id_proj_id=492476.PRJNA28257 note=PFAM: transposase IS3/IS911 family protein; KEGG: cce:Ccel_1666 transposase IS3/IS911 family protein cog=- project_id=PRJNA28257 protein_id=EFB37180.1 GI=281406916 
492476.PRJNA28257.Cther_0224	492476.PRJNA28257.ABVG02000007	CDS	873	102319	103191	-	Yes	Yes	36.0824742268	-	annotation product=extracellular solute-binding protein family 3 tax_id_proj_id=492476.PRJNA28257 note=PFAM: extracellular solute-binding protein family 3; SMART: extracellular solute-binding protein family 3; KEGG: bba:Bd1237 amino-acid ABC transporter cog=- project_id=PRJNA28257 protein_id=EFB37181.1 GI=281406917 
492476.PRJNA28257.Cther_0225	492476.PRJNA28257.ABVG02000007	CDS	513	103540	104052	+	Yes	Yes	43.8596491228	-	annotation product=HymD protein tax_id_proj_id=492476.PRJNA28257 note=KEGG: cpo:COPRO5265_0171 HymD protein cog=- project_id=PRJNA28257 protein_id=EFB37182.1 GI=281406918 
492476.PRJNA28257.Cther_0227	492476.PRJNA28257.ABVG02000006	CDS	138	286	423	+	Yes	Yes	42.7536231884	-	annotation tax_id_proj_id=492476.PRJNA28257 note=KEGG: cbb:CLD_2459 hypothetical protein cog=- project_id=PRJNA28257 protein_id=EFB37183.1 GI=281406920 
