PROJECT_ID	PROTEIN_ID	EGGNOG_GROUP_CODE	EGGNOG_LEVEL	QUERY_LENGHT	HMM_FROM	HMM_TO	SEQ_FROM	SEQ_TO	QUERY_COVERAGE	PARENT_LUCA_GROUPS	COG_FUNCTIONAL_CATEGORIES	FUNCTIONAL_DESCRIPTION
203119.PRJNA314	203119.PRJNA314.Cthe_0104	0EP9H	cloNOG	365	4	364	2	364	0.991780821918	COG1985,COG2852,COG0117	H	Converts 2,5-diamino-6-(ribosylamino)-4(3h)-pyrimidinone 5'-phosphate into 5-amino-6-(ribosylamino)-2,4(1h,3h)- pyrimidinedione 5'-phosphate (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0105	0ERSF	cloNOG	218	1	214	1	217	0.990825688073	COG0307	H	riboflavin synthase, alpha subunit
203119.PRJNA314	203119.PRJNA314.Cthe_0106	0ENWF	cloNOG	413	3	404	1	402	0.970944309927	COG0108,COG0807,COG0307	H	Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0107	0ERWA	cloNOG	155	2	153	4	155	0.974193548387	COG0054	H	Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0108	0EZ7I	cloNOG	213	1	206	1	204	0.953051643192	0YD0T	S	PilZ domain
203119.PRJNA314	203119.PRJNA314.Cthe_0243	0EPK9	cloNOG	282	443	620	4	172	0.595744680851	0XP8R	S	Copper amine oxidase domain protein
203119.PRJNA314	203119.PRJNA314.Cthe_0110	0EP0P	cloNOG	318	4	306	6	310	0.955974842767	COG1493	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0111	0ERW0	cloNOG	241	311	541	5	238	0.966804979253	COG1387,COG1796	L	PHP domain protein
203119.PRJNA314	203119.PRJNA314.Cthe_0112	0EPDE	cloNOG	305	5	302	7	304	0.973770491803	COG0454,COG0812	M	Cell wall formation (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0113	0ENRK	cloNOG	291	1	286	1	286	0.979381443299	COG1660,COG3178	S	Displays ATPase and GTPase activities (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0114	0ENXS	cloNOG	439	1	402	1	415	0.9430523918	COG0391	S	Uncharacterised protein family UPF0052
203119.PRJNA314	203119.PRJNA314.Cthe_0115	0EQR1	cloNOG	659	1	656	1	654	0.990895295903	COG3408	G	Glycogen debranching enzyme
203119.PRJNA314	203119.PRJNA314.Cthe_0116	0EP99	cloNOG	314	1	314	1	310	0.984076433121	COG1481	K	May be required for sporulation (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0117	0EVCE	cloNOG	90	1	86	3	88	0.944444444444	COG1925	G	phosphocarrier protein hpr
203119.PRJNA314	203119.PRJNA314.Cthe_0118	0EVVJ	cloNOG	111	1	110	1	110	0.981981981982	COG1366	T	stage II sporulation protein
203119.PRJNA314	203119.PRJNA314.Cthe_0119	0ETA1	cloNOG	149	4	141	4	141	0.919463087248	COG2172	T	anti-sigma F factor
203119.PRJNA314	203119.PRJNA314.Cthe_0120	0ERSR	cloNOG	246	3	241	5	244	0.971544715447	COG1191	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0122	0ET8S	cloNOG	147	6	151	2	147	0.986394557823	11PFY	S	Stage v sporulation protein ac
203119.PRJNA314	203119.PRJNA314.Cthe_0123	0ENTC	cloNOG	329	14	337	2	325	0.981762917933	0XNPK	S	Stage v sporulation protein ad
203119.PRJNA314	203119.PRJNA314.Cthe_0124	0EU9C	cloNOG	118	1	117	1	117	0.983050847458	11UXX	S	Stage v sporulation protein ae
203119.PRJNA314	203119.PRJNA314.Cthe_0125	0ETFH	cloNOG	187	3	187	2	185	0.978609625668	11JDR	S	stage V sporulation protein ae
203119.PRJNA314	203119.PRJNA314.Cthe_0126	0ETPS	cloNOG	154	1	152	1	152	0.980519480519	COG1406	N	CheC domain protein
203119.PRJNA314	203119.PRJNA314.Cthe_0127	0ESH3	cloNOG	164	223	385	2	164	0.987804878049	COG0219,COG3619	J	Could methylate the ribose at the nucleotide 34 wobble position in tRNA (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0128	0EQV7	cloNOG	370	3	341	23	369	0.935135135135	COG2826,COG4584	L	Integrase catalytic subunit
203119.PRJNA314	203119.PRJNA314.Cthe_0129	0EQ19	cloNOG	505	123	473	118	502	0.760396039604	COG4936,COG2197,COG1716,COG3867,COG0004,COG0457,COG1639,COG2198,COG2199,COG0517,COG4753,COG2208,COG3275,COG3850,COG4999,COG0840,COG2203,COG2202,COG1611,COG2200,COG2201,COG2206,COG2207,COG3287,COG2205,0XNMH,COG0643,COG1366,COG5278,COG3300,COG1387,COG2172,COG0745,COG4564,COG4566,COG3437,COG2972,COG2703,COG2204,COG3851,COG3451,COG3452,COG1609,COG1879,COG4585,COG3292,COG1167,COG0699,COG0715,COG0642,COG1352,COG0784,COG4251,COG4250,COG0515,COG4624,COG0834,COG5001,COG0426,COG5002,COG0683,COG0591,COG3322,COG2770,COG2771,COG3614,COG4252,COG3706,COG4191,COG3920,COG3899,COG0347,COG3447,COG2114,COG1455	T	Diguanylate cyclase and metal dependent phosphohydrolase
203119.PRJNA314	203119.PRJNA314.Cthe_0130	0EZ93	cloNOG	344	1	348	1	344	0.997093023256	COG0332	I	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
203119.PRJNA314	203119.PRJNA314.Cthe_0131	0F16V	cloNOG	81	1	81	1	81	0.987654320988	0YZGS	S	Phosphopantetheine attachment site
203119.PRJNA314	203119.PRJNA314.Cthe_0132	0EYF8	cloNOG	345	1	346	1	345	0.997101449275	COG0332	I	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
203119.PRJNA314	203119.PRJNA314.Cthe_0133	0EZ67	cloNOG	494	1	496	1	494	0.997975708502	COG0491,COG1022,COG0596,COG0001,COG0477,COG0365,COG1680,COG4310,COG3320,COG3319,COG0128,COG0147,COG3882,COG2301,COG1020,COG0204,COG1021,COG1960,COG3321,COG0318,COG0654	Q	AMP-binding enzyme
203119.PRJNA314	203119.PRJNA314.Cthe_0134	0EZ57	cloNOG	323	1	319	1	322	0.993808049536	128SF	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0135	0EZET	cloNOG	2754	1	2754	1	2754	0.999636891794	COG3321,COG3319,COG0001,COG1024,COG0156,COG3208,COG0304,COG3320,COG1020,COG0764,COG0318	Q	Acyl transferase domain
203119.PRJNA314	203119.PRJNA314.Cthe_0136	0EY09	cloNOG	241	1	227	1	241	0.995850622407	COG0736	I	4'-phosphopantetheinyl transferase superfamily
203119.PRJNA314	203119.PRJNA314.Cthe_0137	0EP6Z	cloNOG	336	1	336	1	333	0.988095238095	COG0057	G	Glyceraldehyde-3-phosphate dehydrogenase, type I
203119.PRJNA314	203119.PRJNA314.Cthe_0138	0ENRZ	cloNOG	397	2	397	3	397	0.992443324937	COG0126,COG0149	G	Phosphoglycerate kinase
203119.PRJNA314	203119.PRJNA314.Cthe_0139	0ENNV	cloNOG	251	2	250	2	250	0.988047808765	COG1264,COG0149	G	Triose-phosphate isomerase
203119.PRJNA314	203119.PRJNA314.Cthe_0140	0EPQR	cloNOG	511	1	512	1	511	0.998043052838	COG0696	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0141	0EQV7	cloNOG	370	3	341	23	369	0.935135135135	COG2826,COG4584	L	Integrase catalytic subunit
203119.PRJNA314	203119.PRJNA314.Cthe_0142	0EQ19	cloNOG	545	122	481	144	537	0.721100917431	COG4936,COG2197,COG1716,COG3867,COG0004,COG0457,COG1639,COG2198,COG2199,COG0517,COG4753,COG2208,COG3275,COG3850,COG4999,COG0840,COG2203,COG2202,COG1611,COG2200,COG2201,COG2206,COG2207,COG3287,COG2205,0XNMH,COG0643,COG1366,COG5278,COG3300,COG1387,COG2172,COG0745,COG4564,COG4566,COG3437,COG2972,COG2703,COG2204,COG3851,COG3451,COG3452,COG1609,COG1879,COG4585,COG3292,COG1167,COG0699,COG0715,COG0642,COG1352,COG0784,COG4251,COG4250,COG0515,COG4624,COG0834,COG5001,COG0426,COG5002,COG0683,COG0591,COG3322,COG2770,COG2771,COG3614,COG4252,COG3706,COG4191,COG3920,COG3899,COG0347,COG3447,COG2114,COG1455	T	Diguanylate cyclase and metal dependent phosphohydrolase
203119.PRJNA314	203119.PRJNA314.Cthe_0143	0EPBK	cloNOG	433	2	428	4	429	0.981524249423	COG0148	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0146	0ENZV	cloNOG	757	3	713	1	710	0.936591809775	COG0691,COG0557	K	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0147	0EUA7	cloNOG	143	12	150	1	140	0.972027972028	COG1683,COG1670	S	Purine nucleoside phosphorylase
203119.PRJNA314	203119.PRJNA314.Cthe_0148	0ENYU	cloNOG	407	3	397	10	407	0.97542997543	COG3328	L	Transposase
203119.PRJNA314	203119.PRJNA314.Cthe_0149	0EW3G	cloNOG	85	1	75	11	85	0.870588235294	1226D	S	PTS HPr component phosphorylation site
203119.PRJNA314	203119.PRJNA314.Cthe_0150	0EP9B	cloNOG	434	2	435	1	433	0.995391705069	COG0621	J	MiaB-like tRNA modifying enzyme
203119.PRJNA314	203119.PRJNA314.Cthe_0151	0EVBD	cloNOG	90	41	122	2	83	0.9	COG4472	S	UPF0297 protein
203119.PRJNA314	203119.PRJNA314.Cthe_0152	0F78N	cloNOG	315	1	314	1	314	0.993650793651	COG0667	C	aldo keto reductase
203119.PRJNA314	203119.PRJNA314.Cthe_0153	0ETDW	cloNOG	141	1	135	1	137	0.964539007092	COG0816	L	Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0154	0F7MC	cloNOG	96	1	96	1	96	0.989583333333	COG3906	S	Protein of unknown function (DUF1292)
203119.PRJNA314	203119.PRJNA314.Cthe_0155	0ESEP	cloNOG	353	7	359	8	352	0.974504249292	11FHM	S	Protein of unknown function (DUF3048)
203119.PRJNA314	203119.PRJNA314.Cthe_0156	0EP1C	cloNOG	613	6	615	5	612	0.990212071778	COG1032,COG5011	C	radical SAM domain protein
203119.PRJNA314	203119.PRJNA314.Cthe_0157	0ESF4	cloNOG	279	3	228	4	272	0.960573476703	COG5011	S	Radical SAM-linked protein
203119.PRJNA314	203119.PRJNA314.Cthe_0158	0EPIB	cloNOG	497	1	471	1	486	0.975855130785	COG1530	J	ribonuclease Rne Rng family
203119.PRJNA314	203119.PRJNA314.Cthe_0159	0EQV7	cloNOG	370	3	341	23	369	0.935135135135	COG2826,COG4584	L	Integrase catalytic subunit
203119.PRJNA314	203119.PRJNA314.Cthe_0160	0EU4J	cloNOG	103	29	131	1	103	0.990291262136	COG3743,COG0261	J	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0161	0F4ZJ	cloNOG	113	1	110	1	109	0.955752212389	COG2868	J	Protein of unknown function (DUF464)
203119.PRJNA314	203119.PRJNA314.Cthe_0162	0EU99	cloNOG	92	1	91	1	91	0.978260869565	COG0211	J	50S ribosomal protein L27
203119.PRJNA314	203119.PRJNA314.Cthe_0163	0EPNR	cloNOG	424	1	426	1	423	0.995283018868	COG0536,COG0731	S	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate (By similarity). It may play a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control
203119.PRJNA314	203119.PRJNA314.Cthe_3301	0EXWK	cloNOG	74	1	60	12	73	0.824324324324	0Y4NU	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0164	0EVS6	cloNOG	96	1	96	1	96	0.989583333333	COG1534	J	RNA-binding protein
203119.PRJNA314	203119.PRJNA314.Cthe_0165	0ETHF	cloNOG	185	4	174	5	175	0.918918918919	11NM0	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0166	0ER70	cloNOG	226	5	225	2	223	0.977876106195	COG0350,COG1600,COG0546	C	4Fe-4S ferredoxin iron-sulfur binding domain protein
203119.PRJNA314	203119.PRJNA314.Cthe_0167	0F0CT	cloNOG	122	1	115	1	115	0.934426229508	0YJ3D	T	response regulator
203119.PRJNA314	203119.PRJNA314.Cthe_0169	0EPF2	cloNOG	360	1	355	1	356	0.986111111111	COG0644	C	fad dependent
203119.PRJNA314	203119.PRJNA314.Cthe_0170	0ETZH	cloNOG	157	1	139	8	146	0.87898089172	11RD0	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0171	0EUGY	cloNOG	79	81	151	9	79	0.886075949367	11ZGJ	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0172	0ETB9	cloNOG	80	18	59	28	69	0.5125	COG5577	M	Inherit from COG: Spore coat protein
203119.PRJNA314	203119.PRJNA314.Cthe_0173	0EPF2	cloNOG	364	1	356	1	356	0.975274725275	COG0644	C	fad dependent
203119.PRJNA314	203119.PRJNA314.Cthe_0174	0EP1A	cloNOG	630	13	622	22	629	0.963492063492	COG1368,COG3907	M	sulfatase
203119.PRJNA314	203119.PRJNA314.Cthe_0175	0ESIS	cloNOG	378	5	381	4	378	0.989417989418	11I9F	G	Polysaccharide deacetylase
203119.PRJNA314	203119.PRJNA314.Cthe_0176	0F0WK	cloNOG	116	2	103	15	116	0.870689655172	0YPHY	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0178	0ENZ6	cloNOG	458	2	457	1	456	0.993449781659	COG0165,COG1246,COG1051	E	Arginosuccinase
203119.PRJNA314	203119.PRJNA314.Cthe_0179	0ENXQ	cloNOG	405	2	402	3	403	0.987654320988	COG0137	E	Citrulline--aspartate ligase
203119.PRJNA314	203119.PRJNA314.Cthe_0180	0ESF2	cloNOG	162	1	158	1	158	0.969135802469	COG0817,COG2852	L	Nuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves the cruciform structure in supercoiled DNA by nicking to strands with the same polarity at sites symmetrically opposed at the junction in the homologous arms and leaves a 5'-terminal phosphate and a 3'-terminal hydroxyl group (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0181	0EU2E	cloNOG	202	176	373	1	200	0.985148514851	COG4769,COG0632	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0182	0EPKM	cloNOG	330	1	330	1	329	0.993939393939	COG2255	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0183	0ESQE	cloNOG	181	46	235	1	180	0.988950276243	COG0212,COG1636	H	protein conserved in bacteria
203119.PRJNA314	203119.PRJNA314.Cthe_0184	0EUDB	cloNOG	367	4	345	3	366	0.989100817439	COG4972	U	type IV pilus assembly protein pilm
203119.PRJNA314	203119.PRJNA314.Cthe_0185	0ET7S	cloNOG	948	34	225	5	388	0.404008438819	COG5492,COG5263,COG1388,COG1705,COG0860,COG2247,COG1649,COG0741,COG3103,COG3858,COG3409	M	N-acetylmuramoyl-L-alanine amidase
203119.PRJNA314	203119.PRJNA314.Cthe_0186	0EP1K	cloNOG	354	2	336	27	352	0.918079096045	COG1087	M	udp-glucose 4-epimerase
203119.PRJNA314	203119.PRJNA314.Cthe_0187	0ESH6	cloNOG	390	1	335	1	388	0.992307692308	COG5401	S	Lipoprotein LpqB, GerMN domain-containing protein
203119.PRJNA314	203119.PRJNA314.Cthe_0188	0EPET	cloNOG	263	1	260	1	260	0.984790874525	COG0127,COG0689	J	Phosphorolytic exoribonuclease that removes nucleotide residues following the -CCA terminus of tRNA and adds nucleotides to the ends of RNA molecules by using nucleoside diphosphates as substrates (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0189	0ESNP	cloNOG	199	1	197	1	196	0.979899497487	COG0622,COG0127,COG0796,COG1032	F	Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as XTP and ITP dITP to their respective monophosphate derivatives. Might exclude non-canonical purines from DNA precursor pool, thus preventing their incorporation into DNA and avoiding chromosomal lesions (By similarity)
203119.PRJNA314	203119.PRJNA314.Cthe_0190	0EPJ2	cloNOG	600	35	423	188	597	0.681666666667	COG5263,COG4826	O	Proteinase inhibitor
203119.PRJNA314	203119.PRJNA314.Cthe_0191	0EPJ2	cloNOG	599	36	424	201	597	0.661101836394	COG5263,COG4826	O	Proteinase inhibitor
203119.PRJNA314	203119.PRJNA314.Cthe_0192	0EQV7	cloNOG	356	3	349	4	348	0.966292134831	COG2826,COG4584	L	Integrase catalytic subunit
203119.PRJNA314	203119.PRJNA314.Cthe_0193	0EPGJ	cloNOG	394	1	393	1	393	0.994923857868	COG0025	P	Sodium hydrogen exchanger
203119.PRJNA314	203119.PRJNA314.Cthe_0196	0EP9R	cloNOG	697	3	697	2	696	0.995695839311	COG3968	E	glutamine synthetase
203119.PRJNA314	203119.PRJNA314.Cthe_0197	0EQ8K	cloNOG	363	1	361	1	361	0.99173553719	COG0067,COG0070	E	glutamine amidotransferase
203119.PRJNA314	203119.PRJNA314.Cthe_0198	0EP4Q	cloNOG	501	140	163	17	40	0.0459081836327	COG0493,COG3369,COG0069,COG0067,COG1773,COG0070,COG1145	E	glutamate synthase
203119.PRJNA314	203119.PRJNA314.Cthe_0199	0ETNF	cloNOG	151	2	143	11	150	0.920529801325	COG1142	C	4Fe-4S ferredoxin, iron-sulfur binding
203119.PRJNA314	203119.PRJNA314.Cthe_0200	0EP3U	cloNOG	411	4	433	1	392	0.951338199513	COG0425,COG0607,COG0446,COG2210,COG2221	P	Pyridine nucleotide-disulfide oxidoreductase
203119.PRJNA314	203119.PRJNA314.Cthe_0201	0EQPW	cloNOG	240	11	255	2	240	0.991666666667	COG0070	E	Glutamate synthase alpha subunit domain protein
203119.PRJNA314	203119.PRJNA314.Cthe_0202	0ENYD	cloNOG	440	3	441	4	438	0.986363636364	COG0174	E	glutamine synthetase
203119.PRJNA314	203119.PRJNA314.Cthe_0203	0EV0H	cloNOG	190	1	189	1	190	0.994736842105	11VXS	T	ANTAR domain protein
203119.PRJNA314	203119.PRJNA314.Cthe_0204	0EVC8	cloNOG	95	28	113	6	91	0.894736842105	COG3326	S	membrane
203119.PRJNA314	203119.PRJNA314.Cthe_0205	0ES3B	cloNOG	652	17	660	2	651	0.995398773006	0XRS0	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0206	0EQ7N	cloNOG	743	3	739	1	741	0.995962314939	COG0210	L	Helicase
203119.PRJNA314	203119.PRJNA314.Cthe_0207	0EVEG	cloNOG	277	3	267	5	276	0.978339350181	11HZ9	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0208	0EQEM	cloNOG	763	1	763	1	763	0.99868938401	COG0514,COG0608,COG4199	L	exonuclease, RecJ
203119.PRJNA314	203119.PRJNA314.Cthe_0209	0EVBU	cloNOG	102	292	390	3	101	0.960784313725	COG3914,COG0463,COG0726,COG3475,COG3754,COG0451,COG5039,COG0438,COG1887,COG2148,COG1442	M	Glycosyl transferase family 2
203119.PRJNA314	203119.PRJNA314.Cthe_0210	0EQ5S	cloNOG	353	50	380	1	352	0.99433427762	COG1609	K	Transcriptional regulator, LacI family
203119.PRJNA314	203119.PRJNA314.Cthe_0211	0ERRY	cloNOG	334	1	354	1	333	0.994011976048	COG2273	G	glycoside hydrolase, family
203119.PRJNA314	203119.PRJNA314.Cthe_0212	0EP5J	cloNOG	471	3	447	24	470	0.946921443737	COG2723,COG1482,COG0837	G	hydrolase, family 1
203119.PRJNA314	203119.PRJNA314.Cthe_0213	0EXFQ	cloNOG	257	2	271	1	250	0.968871595331	COG4905,COG5523	S	Protein of unknown function (DUF975)
203119.PRJNA314	203119.PRJNA314.Cthe_0214	0ENU5	cloNOG	339	1	340	1	339	0.997050147493	COG0016	J	Phenylalanyl-tRNA synthetase alpha subunit
203119.PRJNA314	203119.PRJNA314.Cthe_0215	0ENSP	cloNOG	795	1	797	1	795	0.998742138365	COG0073,COG0072	J	phenylalanyl-tRNA synthetase, beta subunit
203119.PRJNA314	203119.PRJNA314.Cthe_0216	0EVW7	cloNOG	95	1	74	22	95	0.768421052632	127X3	S	small acid-soluble spore protein, alpha beta type
203119.PRJNA314	203119.PRJNA314.Cthe_0217	0EPQT	cloNOG	448	67	502	2	448	0.995535714286	COG0176,COG1098,COG0166	G	Phosphohexose isomerase
203119.PRJNA314	203119.PRJNA314.Cthe_0218	0F7MX	cloNOG	268	6	269	7	268	0.973880597015	COG1408	S	Calcineurin-like phosphoesterase
203119.PRJNA314	203119.PRJNA314.Cthe_0219	0F4SI	cloNOG	157	1	155	3	156	0.974522292994	COG3467,COG0295	S	5-nitroimidazole antibiotic resistance protein
203119.PRJNA314	203119.PRJNA314.Cthe_0220	0EXM7	cloNOG	315	1	313	1	315	0.996825396825	11HCS	L	Transposase, IS4 family protein
203119.PRJNA314	203119.PRJNA314.Cthe_0223	0EQR2	cloNOG	145	732	842	19	128	0.751724137931	COG0847,COG0210,COG2176	L	Helicase, UvrD REP exonuclease family protein
203119.PRJNA314	203119.PRJNA314.Cthe_0226	0EZQC	cloNOG	135	13	136	11	133	0.903703703704	0Y5YX	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0227	0EY5P	cloNOG	114	24	87	1	64	0.552631578947	0Y2XP	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0229	0F70V	cloNOG	339	4	315	5	333	0.967551622419	COG0451	M	Nad-dependent epimerase dehydratase
203119.PRJNA314	203119.PRJNA314.Cthe_0230	0EY9V	cloNOG	568	1	570	1	568	0.99823943662	0ZJVK	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0231	0F4GC	cloNOG	445	2	453	2	428	0.957303370787	COG0535	S	Radical SAM
203119.PRJNA314	203119.PRJNA314.Cthe_0232	0EZE8	cloNOG	331	1	329	1	330	0.993957703927	0YAJQ	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0233	0F7GQ	cloNOG	196	1	190	1	190	0.964285714286	COG1670	J	Acetyltransferase (GNAT) family
203119.PRJNA314	203119.PRJNA314.Cthe_0234	0EQIU	cloNOG	843	21	553	277	842	0.670225385528	COG0491,COG1022,COG0596,COG0001,COG0477,COG0365,COG1680,COG4310,COG3320,COG3319,COG0128,COG0147,COG3882,COG2301,COG1020,COG0204,COG1021,COG1960,COG3321,COG0318,COG0654	I	amp-dependent synthetase and ligase
203119.PRJNA314	203119.PRJNA314.Cthe_0235	0EVVK	cloNOG	76	1	74	1	74	0.960526315789	COG0695	O	Glutaredoxin
203119.PRJNA314	203119.PRJNA314.Cthe_0236	0ENPY	cloNOG	376	1	376	1	374	0.992021276596	COG1453	C	aldo keto reductase
203119.PRJNA314	203119.PRJNA314.Cthe_0237	0EQ1V	cloNOG	130	109	221	1	114	0.869230769231	11FPD	T	response regulator
203119.PRJNA314	203119.PRJNA314.Cthe_0239	0EPAK	cloNOG	1051	1	177	1	183	0.173168411037	0XP9X	S	spore coat protein CotH
203119.PRJNA314	203119.PRJNA314.Cthe_0240	0ESJM	cloNOG	260	3	236	5	246	0.926923076923	11IRS	S	VTC domain
203119.PRJNA314	203119.PRJNA314.Cthe_0241	0ERUG	cloNOG	224	1	219	1	221	0.982142857143	0ZW6I	S	
203119.PRJNA314	203119.PRJNA314.Cthe_0242	0EQ8J	cloNOG	299	5	300	1	298	0.993311036789	COG4552,COG4866	S	Conserved Protein
203119.PRJNA314	203119.PRJNA314.Cthe_0244	0ENPF	cloNOG	707	176	869	3	706	0.994342291372	COG2217,COG2020	P	p-type atpase
203119.PRJNA314	203119.PRJNA314.Cthe_0245	0EUJP	cloNOG	125	5	120	3	118	0.92	COG0640	K	Transcriptional regulator, arsr family
203119.PRJNA314	203119.PRJNA314.Cthe_0246	0EQCH	cloNOG	820	12	719	1	818	0.996341463415	COG3507,COG5263,COG2755,COG3401,0XPAI	E	Inherit from firmNOG: FG-GAP repeat protein
492476.PRJNA28257	492476.PRJNA28257.Cther_0247	0F1GK	cloNOG	585	1	595	1	585	0.998290598291	0Y59U	S	s-layer protein
492476.PRJNA28257	492476.PRJNA28257.Cther_0105	0F36M	cloNOG	121	6	57	24	75	0.421487603306	0ZH2I	S	
492476.PRJNA28257	492476.PRJNA28257.Cther_0106	0EPH8	cloNOG	437	6	402	3	429	0.974828375286	COG3740,COG4653	S	phage major capsid protein, HK97 family
492476.PRJNA28257	492476.PRJNA28257.Cther_0107	0ER8J	cloNOG	719	2	742	4	716	0.990264255911	COG3378,COG0358,COG4983,COG5545,COG4643	S	Phage plasmid primase, P4 family
492476.PRJNA28257	492476.PRJNA28257.Cther_0108	0EVR6	cloNOG	45	87	129	4	43	0.866666666667	12378	S	
492476.PRJNA28257	492476.PRJNA28257.Cther_0111	0F75K	cloNOG	289	249	488	2	241	0.826989619377	126JQ	S	Pfam:DUF1557
492476.PRJNA28257	492476.PRJNA28257.Cther_0115	0ETAD	cloNOG	268	3	259	4	258	0.94776119403	11IQM	L	Bifunctional DNA primase polymerase
492476.PRJNA28257	492476.PRJNA28257.Cther_0120	0ESKM	cloNOG	409	1	406	1	405	0.987775061125	COG3547	L	transposase IS116 IS110 IS902 family protein
492476.PRJNA28257	492476.PRJNA28257.Cther_0121	0ESQC	cloNOG	185	28	186	29	177	0.8	COG1961	L	resolvase
492476.PRJNA28257	492476.PRJNA28257.Cther_0124	0ETHZ	cloNOG	80	1	79	1	79	0.975	0XW20	S	
492476.PRJNA28257	492476.PRJNA28257.Cther_0125	0F75K	cloNOG	544	1	478	1	481	0.882352941176	126JQ	S	Pfam:DUF1557
492476.PRJNA28257	492476.PRJNA28257.Cther_0126	0ESCJ	cloNOG	115	1425	1533	10	108	0.852173913043	0YFZR	S	
492476.PRJNA28257	492476.PRJNA28257.Cther_0131	0EZGW	cloNOG	412	1	412	1	412	0.997572815534	12BFI	S	Domain of unknown function (DUF1910)
492476.PRJNA28257	492476.PRJNA28257.Cther_0132	0EZJM	cloNOG	142	360	484	2	137	0.950704225352	0XZW0	S	
