GENE_ID	CONTIG_ID	TYPE	LENGTH	START	END	STRAND	START_CODON	STOP_CODON	GC%	OG	ANNOTATION
502347.PRJNA28851.ESCAB7627_4769	502347.PRJNA28851.CH991859	CDS	360	1558017	1558376	+	Yes	Yes	55	-	annotation product=ribonuclease P protein component gene=rnpA tax_id_proj_id=502347.PRJNA28851 EC_number=3.1.26.5 note=identified by match to protein family HMM PF00825; match to protein family HMM TIGR00188 cog=- project_id=PRJNA28851 protein_id=EDS93024.1 GI=170124093 
502347.PRJNA28851.ESCAB7627_4770	502347.PRJNA28851.CH991859	CDS	1647	1558600	1560246	+	Yes	Yes	53.3697632058	-	annotation product=inner membrane protein OxaA tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF02096 cog=- project_id=PRJNA28851 protein_id=EDS92926.1 GI=170123995 
502347.PRJNA28851.ESCAB7627_4771	502347.PRJNA28851.CH991859	CDS	1365	1560354	1561718	+	Yes	Yes	56.9230769231	-	annotation product=tRNA modification GTPase TrmE gene=trmE tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF01926; match to protein family HMM PF08477; match to protein family HMM TIGR00231; match to protein family HMM TIGR00450; match to protein family HMM TIGR00650 cog=- project_id=PRJNA28851 protein_id=EDS93466.1 GI=170124535 
502347.PRJNA28851.ESCAB7627_4772	502347.PRJNA28851.CH991859	CDS	504	1562158	1562661	-	Yes	Yes	54.3650793651	-	annotation product=IS1 transposase orfB tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF03400 cog=- project_id=PRJNA28851 protein_id=EDS93364.1 GI=170124433 
502347.PRJNA28851.ESCAB7627_4773	502347.PRJNA28851.CH991859	CDS	1416	1563020	1564435	+	Yes	Yes	49.5056497175	-	annotation product=tryptophanase gene=tnaA tax_id_proj_id=502347.PRJNA28851 EC_number=4.1.99.1 note=identified by match to protein family HMM PF01212; match to protein family HMM TIGR02617 cog=- project_id=PRJNA28851 protein_id=EDS93298.1 GI=170124367 
502347.PRJNA28851.ESCAB7627_4774	502347.PRJNA28851.CH991859	CDS	1248	1564527	1565774	+	Yes	Yes	44.8717948718	-	annotation product=low affinity tryptophan permease TnaB tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF03222; match to protein family HMM TIGR00837 cog=- project_id=PRJNA28851 protein_id=EDS93228.1 GI=170124297 
502347.PRJNA28851.ESCAB7627_4775	502347.PRJNA28851.CH991859	CDS	1176	1565906	1567081	+	Yes	Yes	51.9557823129	-	annotation product=multidrug resistance protein MdtL gene=mdtL tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF07690 cog=- project_id=PRJNA28851 protein_id=EDS93150.1 GI=170124219 
502347.PRJNA28851.ESCAB7627_4777	502347.PRJNA28851.CH991859	CDS	960	1567056	1568015	+	Yes	Yes	49.375	-	annotation product=transcriptional regulator, LysR family tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00126; match to protein family HMM PF03466 cog=- project_id=PRJNA28851 protein_id=EDS93506.1 GI=170124575 
502347.PRJNA28851.ESCAB7627_4776	502347.PRJNA28851.CH991859	CDS	168	1567987	1568154	-	Yes	Yes	36.3095238095	-	annotation tax_id_proj_id=502347.PRJNA28851 note=identified by glimmer; putative cog=- project_id=PRJNA28851 protein_id=EDS93030.1 GI=170124099 
502347.PRJNA28851.ESCAB7627_4778	502347.PRJNA28851.CH991859	CDS	603	1568319	1568921	+	Yes	Yes	49.5854063018	-	annotation product=conserved hypothetical protein tax_id_proj_id=502347.PRJNA28851 cog=- project_id=PRJNA28851 protein_id=EDS93359.1 GI=170124428 
502347.PRJNA28851.ESCAB7627_4779	502347.PRJNA28851.CH991859	CDS	567	1568943	1569509	+	Yes	Yes	50.6172839506	-	annotation product=NADPH-dependent FMN reductase tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF03358 cog=- project_id=PRJNA28851 protein_id=EDS93268.1 GI=170124337 
502347.PRJNA28851.ESCAB7627_4780	502347.PRJNA28851.CH991859	CDS	1338	1569563	1570900	-	Yes	Yes	54.7085201794	-	annotation product=inorganic anion transporter, sulfate permease (SulP) family tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00860; match to protein family HMM PF00916 cog=- project_id=PRJNA28851 protein_id=EDS93177.1 GI=170124246 
502347.PRJNA28851.ESCAB7627_4781	502347.PRJNA28851.CH991859	CDS	666	1571067	1571732	+	Yes	Yes	48.048048048	-	annotation product=phosphatase YieH tax_id_proj_id=502347.PRJNA28851 EC_number=3.1.3.- note=identified by match to protein family HMM PF00702; match to protein family HMM TIGR01509; match to protein family HMM TIGR01549 cog=- project_id=PRJNA28851 protein_id=EDS93121.1 GI=170124190 
502347.PRJNA28851.ESCAB7627_4782	502347.PRJNA28851.CH991859	CDS	588	1571930	1572517	+	Yes	Yes	45.5782312925	-	annotation product=protein YieJ tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF03691 cog=- project_id=PRJNA28851 protein_id=EDS93113.1 GI=170124182 
502347.PRJNA28851.ESCAB7627_4783	502347.PRJNA28851.CH991859	CDS	726	1572593	1573318	-	Yes	Yes	52.7548209366	-	annotation product=phosphate transport system regulatory protein PhoU gene=phoU tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF01895; match to protein family HMM TIGR02135 cog=- project_id=PRJNA28851 protein_id=EDS93034.1 GI=170124103 
502347.PRJNA28851.ESCAB7627_4784	502347.PRJNA28851.CH991859	CDS	774	1573333	1574106	-	Yes	Yes	51.2919896641	-	annotation product=phosphate ABC transporter, ATP-binding protein gene=pstB tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.27 note=identified by match to protein family HMM PF00005; match to protein family HMM TIGR00972 cog=- project_id=PRJNA28851 protein_id=EDS92959.1 GI=170124028 
502347.PRJNA28851.ESCAB7627_4785	502347.PRJNA28851.CH991859	CDS	891	1574197	1575087	-	Yes	Yes	56.4534231201	-	annotation product=phosphate ABC transporter, permease protein PstA gene=pstA tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00528; match to protein family HMM TIGR00974 cog=- project_id=PRJNA28851 protein_id=EDS93480.1 GI=170124549 
502347.PRJNA28851.ESCAB7627_4786	502347.PRJNA28851.CH991859	CDS	960	1575087	1576046	-	Yes	Yes	54.5833333333	-	annotation product=phosphate ABC transporter, permease protein PstC gene=pstC tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00528; match to protein family HMM TIGR02138 cog=- project_id=PRJNA28851 protein_id=EDS92949.1 GI=170124018 
502347.PRJNA28851.ESCAB7627_4787	502347.PRJNA28851.CH991859	CDS	1041	1576132	1577172	-	Yes	Yes	51.7771373679	-	annotation product=phosphate ABC transporter, periplasmic phosphate-binding protein PstS gene=pstS tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF01547; match to protein family HMM TIGR00975 cog=- project_id=PRJNA28851 protein_id=EDS93490.1 GI=170124559 
502347.PRJNA28851.ESCAB7627_4788	502347.PRJNA28851.CH991859	CDS	1830	1577609	1579438	-	Yes	Yes	52.9508196721	-	annotation product=glutamine-fructose-6-phosphate transaminase gene=glmS tax_id_proj_id=502347.PRJNA28851 EC_number=2.6.1.16 note=identified by match to protein family HMM PF00310; match to protein family HMM PF01380; match to protein family HMM TIGR01135 cog=- project_id=PRJNA28851 protein_id=EDS92987.1 GI=170124056 
502347.PRJNA28851.ESCAB7627_4789	502347.PRJNA28851.CH991859	CDS	1371	1579601	1580971	-	Yes	Yes	52.5893508388	-	annotation product=UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase gene=glmU tax_id_proj_id=502347.PRJNA28851 EC_number=2.7.7.23 note=identified by match to protein family HMM PF00132; match to protein family HMM PF00483; match to protein family HMM TIGR01173 cog=- project_id=PRJNA28851 protein_id=EDS93057.1 GI=170124126 
502347.PRJNA28851.ESCAB7627_4790	502347.PRJNA28851.CH991859	CDS	699	1581247	1581945	-	Yes	Yes	49.356223176	-	annotation product=putative permease tax_id_proj_id=502347.PRJNA28851 cog=- project_id=PRJNA28851 protein_id=EDS93117.1 GI=170124186 
502347.PRJNA28851.ESCAB7627_4791	502347.PRJNA28851.CH991859	CDS	510	1582203	1582712	-	Yes	Yes	46.6666666667	-	annotation product=transposase tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF01797 cog=- project_id=PRJNA28851 protein_id=EDS93178.1 GI=170124247 
502347.PRJNA28851.ESCAB7627_4792	502347.PRJNA28851.CH991859	CDS	1869	1582843	1584711	-	Yes	Yes	50.6153023007	-	annotation product=potassium uptake protein gene=kup tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF02705; match to protein family HMM TIGR00794 cog=- project_id=PRJNA28851 protein_id=EDS93395.1 GI=170124464 
502347.PRJNA28851.ESCAB7627_4793	502347.PRJNA28851.CH991859	CDS	1494	1584934	1586427	+	Yes	Yes	49.3306559572	-	annotation product=ATPase family associated with various cellular activities tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF07728 cog=- project_id=PRJNA28851 protein_id=EDS93270.1 GI=170124339 
502347.PRJNA28851.ESCAB7627_4794	502347.PRJNA28851.CH991859	CDS	1452	1586427	1587878	+	Yes	Yes	51.3774104683	-	annotation product=ViaA family protein tax_id_proj_id=502347.PRJNA28851 cog=- project_id=PRJNA28851 protein_id=EDS92928.1 GI=170123997 
502347.PRJNA28851.ESCAB7627_4795	502347.PRJNA28851.CH991859	CDS	993	1587881	1588873	-	Yes	Yes	54.279959718	-	annotation product=aspartate--ammonia ligase gene=asnA tax_id_proj_id=502347.PRJNA28851 EC_number=6.3.1.1 note=identified by match to protein family HMM PF03590; match to protein family HMM TIGR00669 cog=- project_id=PRJNA28851 protein_id=EDS93429.1 GI=170124498 
502347.PRJNA28851.ESCAB7627_4796	502347.PRJNA28851.CH991859	CDS	459	1589025	1589483	+	Yes	Yes	46.1873638344	-	annotation product=regulatory protein AsnC gene=asnC tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF01037 cog=- project_id=PRJNA28851 protein_id=EDS93163.1 GI=170124232 
502347.PRJNA28851.ESCAB7627_4797	502347.PRJNA28851.CH991859	CDS	444	1589574	1590017	+	Yes	Yes	48.6486486486	-	annotation product=MioC protein gene=mioC tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00258 cog=- project_id=PRJNA28851 protein_id=EDS93262.1 GI=170124331 
502347.PRJNA28851.ESCAB7627_4798	502347.PRJNA28851.CH991859	CDS	1890	1590396	1592285	+	Yes	Yes	53.0158730159	-	annotation product=tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA gene=gidA tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF01134; match to protein family HMM PF01266; match to protein family HMM TIGR00136 cog=- project_id=PRJNA28851 protein_id=EDS93068.1 GI=170124137 
502347.PRJNA28851.ESCAB7627_4799	502347.PRJNA28851.CH991859	CDS	624	1592350	1592973	+	Yes	Yes	49.358974359	-	annotation product=methyltransferase GidB gene=gidB tax_id_proj_id=502347.PRJNA28851 EC_number=2.1.-.- note=identified by match to protein family HMM PF02527; match to protein family HMM TIGR00138 cog=- project_id=PRJNA28851 protein_id=EDS93141.1 GI=170124210 
502347.PRJNA28851.ESCAB7627_4800	502347.PRJNA28851.CH991859	CDS	129	1593829	1593957	+	Yes	Yes	48.8372093023	-	annotation tax_id_proj_id=502347.PRJNA28851 note=identified by glimmer; putative cog=- project_id=PRJNA28851 protein_id=EDS93512.1 GI=170124581 
502347.PRJNA28851.ESCAB7627_4801	502347.PRJNA28851.CH991859	CDS	816	1593979	1594794	+	Yes	Yes	50.4901960784	-	annotation product=ATP synthase F0, A subunit gene=atpB tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.14 note=identified by match to protein family HMM PF00119; match to protein family HMM TIGR01131 cog=- project_id=PRJNA28851 protein_id=EDS93413.1 GI=170124482 
502347.PRJNA28851.ESCAB7627_4802	502347.PRJNA28851.CH991859	CDS	240	1594841	1595080	+	Yes	Yes	54.1666666667	-	annotation product=ATP synthase F0, C subunit gene=atpE tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.14 note=identified by match to protein family HMM PF00137; match to protein family HMM TIGR01260 cog=- project_id=PRJNA28851 protein_id=EDS93474.1 GI=170124543 
502347.PRJNA28851.ESCAB7627_4803	502347.PRJNA28851.CH991859	CDS	471	1595142	1595612	+	Yes	Yes	50.5307855626	-	annotation product=ATP synthase F0, B subunit gene=atpF tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.14 note=identified by match to protein family HMM PF00430; match to protein family HMM TIGR01144 cog=- project_id=PRJNA28851 protein_id=EDS93370.1 GI=170124439 
502347.PRJNA28851.ESCAB7627_4804	502347.PRJNA28851.CH991859	CDS	534	1595627	1596160	+	Yes	Yes	52.2471910112	-	annotation product=ATP synthase F1, delta subunit gene=atpH tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.14 note=identified by match to protein family HMM PF00213; match to protein family HMM TIGR01145 cog=- project_id=PRJNA28851 protein_id=EDS93123.1 GI=170124192 
502347.PRJNA28851.ESCAB7627_4805	502347.PRJNA28851.CH991859	CDS	1542	1596173	1597714	+	Yes	Yes	53.9559014267	-	annotation product=ATP synthase F1, alpha subunit gene=atpA tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.14 note=identified by match to protein family HMM PF00006; match to protein family HMM PF00306; match to protein family HMM PF02874; match to protein family HMM PF09378; match to protein family HMM TIGR00962 cog=- project_id=PRJNA28851 protein_id=EDS93360.1 GI=170124429 
502347.PRJNA28851.ESCAB7627_4806	502347.PRJNA28851.CH991859	CDS	864	1597765	1598628	+	Yes	Yes	53.2407407407	-	annotation product=ATP synthase F1, gamma subunit gene=atpG tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.14 note=identified by match to protein family HMM PF00231; match to protein family HMM TIGR01146 cog=- project_id=PRJNA28851 protein_id=EDS92981.1 GI=170124050 
502347.PRJNA28851.ESCAB7627_4807	502347.PRJNA28851.CH991859	CDS	1383	1598655	1600037	+	Yes	Yes	54.7360809834	-	annotation product=ATP synthase F1, beta subunit gene=atpD tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.14 note=identified by match to protein family HMM PF00006; match to protein family HMM PF00306; match to protein family HMM PF02874; match to protein family HMM TIGR01039 cog=- project_id=PRJNA28851 protein_id=EDS93052.1 GI=170124121 
502347.PRJNA28851.ESCAB7627_4808	502347.PRJNA28851.CH991859	CDS	420	1600058	1600477	+	Yes	Yes	54.7619047619	-	annotation product=ATP synthase F1, epsilon subunit gene=atpC tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.3.14 note=identified by match to protein family HMM PF00401; match to protein family HMM PF02823; match to protein family HMM TIGR01216 cog=- project_id=PRJNA28851 protein_id=EDS93244.1 GI=170124313 
502347.PRJNA28851.ESCAB7627_4809	502347.PRJNA28851.CH991859	CDS	510	1600620	1601129	+	Yes	Yes	46.6666666667	-	annotation product=transposase tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF01797 cog=- project_id=PRJNA28851 protein_id=EDS93181.1 GI=170124250 
502347.PRJNA28851.ESCAB7627_4810	502347.PRJNA28851.CH991859	CDS	420	1601365	1601784	+	Yes	Yes	48.3333333333	-	annotation product=cytoplasmic D-ribose-binding protein RbsD gene=rbsD tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF05025 cog=- project_id=PRJNA28851 protein_id=EDS93109.1 GI=170124178 
502347.PRJNA28851.ESCAB7627_4811	502347.PRJNA28851.CH991859	CDS	1506	1601792	1603297	+	Yes	Yes	50.5312084993	-	annotation product=ribose ABC transporter, ATP-binding protein gene=rbsA tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00005 cog=- project_id=PRJNA28851 protein_id=EDS93037.1 GI=170124106 
502347.PRJNA28851.ESCAB7627_4812	502347.PRJNA28851.CH991859	CDS	966	1603302	1604267	+	Yes	Yes	53.0020703934	-	annotation product=ribose ABC transporter, permease protein gene=rbsC tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF02653 cog=- project_id=PRJNA28851 protein_id=EDS93425.1 GI=170124494 
502347.PRJNA28851.ESCAB7627_4813	502347.PRJNA28851.CH991859	CDS	891	1604292	1605182	+	Yes	Yes	52.5252525253	-	annotation product=ribose ABC transporter, periplasmic ribose-binding protein gene=rbsB tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00532 cog=- project_id=PRJNA28851 protein_id=EDS93489.1 GI=170124558 
502347.PRJNA28851.ESCAB7627_4814	502347.PRJNA28851.CH991859	CDS	945	1605294	1606238	+	Yes	Yes	52.4867724868	-	annotation product=ribokinase gene=rbsK tax_id_proj_id=502347.PRJNA28851 EC_number=2.7.1.15 note=identified by match to protein family HMM PF00294; match to protein family HMM PF08543; match to protein family HMM TIGR02152 cog=- project_id=PRJNA28851 protein_id=EDS93261.1 GI=170124330 
502347.PRJNA28851.ESCAB7627_4816	502347.PRJNA28851.CH991859	CDS	984	1606251	1607234	+	Yes	Yes	50.2032520325	-	annotation product=ribose operon repressor gene=rbsR tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00356; match to protein family HMM PF00532 cog=- project_id=PRJNA28851 protein_id=EDS93142.1 GI=170124211 
502347.PRJNA28851.ESCAB7627_4815	502347.PRJNA28851.CH991859	CDS	1428	1607200	1608627	-	Yes	Yes	48.5294117647	-	annotation product=drug resistance MFS transporter, drug:H+ antiporter-1 family tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF07690; match to protein family HMM TIGR00711 cog=- project_id=PRJNA28851 protein_id=EDS93321.1 GI=170124390 
502347.PRJNA28851.ESCAB7627_4817	502347.PRJNA28851.CH991859	CDS	693	1608649	1609341	-	Yes	Yes	48.0519480519	-	annotation product=transcriptional regulator, GntR family tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00392; match to protein family HMM PF07729 cog=- project_id=PRJNA28851 protein_id=EDS93217.1 GI=170124286 
502347.PRJNA28851.ESCAB7627_4959	502347.PRJNA28851.CH991859	rRNA	116	1614075	1614190	+	Yes	Yes	63.7931034483	rRNA	annotation tax_id_proj_id=502347.PRJNA28851 product=5S ribosomal RNA project_id=PRJNA28851 cog=- gene=rrf 
502347.PRJNA28851.ESCAB7627_4960	502347.PRJNA28851.CH991859	tRNA	79	1614244	1614322	+	Yes	Yes	63.2911392405	tRNA	annotation tax_id_proj_id=502347.PRJNA28851 product=tRNA-Asp project_id=PRJNA28851 cog=- 
502347.PRJNA28851.ESCAB7627_4961	502347.PRJNA28851.CH991859	tRNA	78	1614329	1614406	+	Yes	Yes	58.9743589744	tRNA	annotation tax_id_proj_id=502347.PRJNA28851 product=tRNA-Trp project_id=PRJNA28851 cog=- 
502347.PRJNA28851.ESCAB7627_1822	502347.PRJNA28851.CH991859	CDS	840	1614495	1615334	-	Yes	Yes	47.7380952381	-	annotation product=transcriptional regulator HdfR gene=hdfR tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00126; match to protein family HMM PF03466 cog=- project_id=PRJNA28851 protein_id=EDS90218.1 GI=170121287 
502347.PRJNA28851.ESCAB7627_1823	502347.PRJNA28851.CH991859	CDS	339	1615453	1615791	+	Yes	Yes	47.4926253687	-	annotation product=conserved hypothetical protein tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF04219 cog=- project_id=PRJNA28851 protein_id=EDS90222.1 GI=170121291 
502347.PRJNA28851.ESCAB7627_4964	502347.PRJNA28851.CH991859	tRNA	89	1654775	1654863	+	Yes	Yes	60.6741573034	tRNA	annotation tax_id_proj_id=502347.PRJNA28851 product=tRNA-Leu project_id=PRJNA28851 cog=- 
502347.PRJNA28851.ESCAB7627_1824	502347.PRJNA28851.CH991859	CDS	1521	1615817	1617337	-	Yes	Yes	49.7041420118	-	annotation product=ATPase, AAA family tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF01078; match to protein family HMM PF07728; match to protein family HMM TIGR00368 cog=- project_id=PRJNA28851 protein_id=EDS90236.1 GI=170121305 
502347.PRJNA28851.ESCAB7627_1825	502347.PRJNA28851.CH991859	CDS	1647	1617928	1619574	+	Yes	Yes	54.2197935641	-	annotation product=acetolactate synthase, large subunit, isozyme II gene=ilvG tax_id_proj_id=502347.PRJNA28851 EC_number=2.2.1.6 note=identified by match to protein family HMM PF00205; match to protein family HMM PF02775; match to protein family HMM PF02776; match to protein family HMM TIGR00118 cog=- project_id=PRJNA28851 protein_id=EDS90185.1 GI=170121254 
502347.PRJNA28851.ESCAB7627_1826	502347.PRJNA28851.CH991859	CDS	264	1619571	1619834	+	Yes	Yes	49.6212121212	-	annotation product=acetolactate synthase, isozyme II, small subunit gene=ilvM tax_id_proj_id=502347.PRJNA28851 EC_number=2.2.1.6 cog=- project_id=PRJNA28851 protein_id=EDS90206.1 GI=170121275 
502347.PRJNA28851.ESCAB7627_1827	502347.PRJNA28851.CH991859	CDS	930	1619854	1620783	+	Yes	Yes	54.7311827957	-	annotation product=branched-chain-amino-acid transaminase gene=ilvE tax_id_proj_id=502347.PRJNA28851 EC_number=2.6.1.42 note=identified by match to protein family HMM PF01063; match to protein family HMM TIGR01122 cog=- project_id=PRJNA28851 protein_id=EDS90230.1 GI=170121299 
502347.PRJNA28851.ESCAB7627_1828	502347.PRJNA28851.CH991859	CDS	1851	1620848	1622698	+	Yes	Yes	56.1318206375	-	annotation product=dihydroxy-acid dehydratase gene=ilvD tax_id_proj_id=502347.PRJNA28851 EC_number=4.2.1.9 note=identified by match to protein family HMM PF00920; match to protein family HMM TIGR00110 cog=- project_id=PRJNA28851 protein_id=EDS90201.1 GI=170121270 
502347.PRJNA28851.ESCAB7627_1829	502347.PRJNA28851.CH991859	CDS	1548	1622698	1624245	+	Yes	Yes	58.4625322997	-	annotation product=threonine ammonia-lyase, biosynthetic gene=ilvA tax_id_proj_id=502347.PRJNA28851 EC_number=4.3.1.19 note=identified by match to protein family HMM PF00291; match to protein family HMM PF00585; match to protein family HMM TIGR01124 cog=- project_id=PRJNA28851 protein_id=EDS90225.1 GI=170121294 
502347.PRJNA28851.ESCAB7627_1830	502347.PRJNA28851.CH991859	CDS	474	1624317	1624790	+	Yes	Yes	39.4514767932	-	annotation tax_id_proj_id=502347.PRJNA28851 note=identified by glimmer; putative cog=- project_id=PRJNA28851 protein_id=EDS90249.1 GI=170121318 
502347.PRJNA28851.ESCAB7627_1831	502347.PRJNA28851.CH991859	CDS	663	1625074	1625736	-	Yes	Yes	53.9969834087	-	annotation product=conserved hypothetical protein tax_id_proj_id=502347.PRJNA28851 cog=- project_id=PRJNA28851 protein_id=EDS90254.1 GI=170121323 
502347.PRJNA28851.ESCAB7627_1832	502347.PRJNA28851.CH991859	CDS	582	1625733	1626314	-	Yes	Yes	52.0618556701	-	annotation product=multimeric flavodoxin WrbA tax_id_proj_id=502347.PRJNA28851 cog=- project_id=PRJNA28851 protein_id=EDS90243.1 GI=170121312 
502347.PRJNA28851.ESCAB7627_1833	502347.PRJNA28851.CH991859	CDS	129	1626515	1626643	+	Yes	Yes	34.1085271318	-	annotation tax_id_proj_id=502347.PRJNA28851 note=identified by glimmer; putative cog=- project_id=PRJNA28851 protein_id=EDS90228.1 GI=170121297 
502347.PRJNA28851.ESCAB7627_1834	502347.PRJNA28851.CH991859	CDS	426	1626687	1627112	+	Yes	Yes	39.6713615023	-	annotation tax_id_proj_id=502347.PRJNA28851 note=identified by glimmer; putative cog=- project_id=PRJNA28851 protein_id=EDS90227.1 GI=170121296 
502347.PRJNA28851.ESCAB7627_1835	502347.PRJNA28851.CH991859	CDS	774	1627142	1627915	-	Yes	Yes	31.1369509044	-	annotation tax_id_proj_id=502347.PRJNA28851 note=identified by glimmer; putative cog=- project_id=PRJNA28851 protein_id=EDS90181.1 GI=170121250 
502347.PRJNA28851.ESCAB7627_1836	502347.PRJNA28851.CH991859	CDS	504	1628143	1628646	-	Yes	Yes	54.1666666667	-	annotation product=IS1 transposase orfB tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF03400 cog=- project_id=PRJNA28851 protein_id=EDS90190.1 GI=170121259 
502347.PRJNA28851.ESCAB7627_1837	502347.PRJNA28851.CH991859	CDS	279	1628869	1629147	-	Yes	Yes	46.2365591398	-	annotation product=putative secreted protein tax_id_proj_id=502347.PRJNA28851 cog=- project_id=PRJNA28851 protein_id=EDS90214.1 GI=170121283 
502347.PRJNA28851.ESCAB7627_1838	502347.PRJNA28851.CH991859	CDS	342	1629518	1629859	+	Yes	Yes	46.4912280702	-	annotation product=transcriptional regulator, XRE family tax_id_proj_id=502347.PRJNA28851 cog=- project_id=PRJNA28851 protein_id=EDS90235.1 GI=170121304 
502347.PRJNA28851.ESCAB7627_1839	502347.PRJNA28851.CH991859	CDS	972	1629862	1630833	-	Yes	Yes	55.9670781893	-	annotation product=HTH-type transcriptional regulator IlvY tax_id_proj_id=502347.PRJNA28851 note=identified by match to protein family HMM PF00126; match to protein family HMM PF03466 cog=- project_id=PRJNA28851 protein_id=EDS90177.1 GI=170121246 
502347.PRJNA28851.ESCAB7627_1840	502347.PRJNA28851.CH991859	CDS	1476	1630899	1632374	+	Yes	Yes	54.2005420054	-	annotation product=ketol-acid reductoisomerase gene=ilvC tax_id_proj_id=502347.PRJNA28851 EC_number=1.1.1.86 note=identified by match to protein family HMM PF01450; match to protein family HMM PF07991; match to protein family HMM TIGR00465 cog=- project_id=PRJNA28851 protein_id=EDS90231.1 GI=170121300 
502347.PRJNA28851.ESCAB7627_1841	502347.PRJNA28851.CH991859	CDS	282	1632505	1632786	-	Yes	Yes	50.7092198582	-	annotation product=peptidyl-prolyl cis-trans isomerase C gene=ppiC tax_id_proj_id=502347.PRJNA28851 EC_number=5.2.1.8 note=identified by match to protein family HMM PF00639 cog=- project_id=PRJNA28851 protein_id=EDS90200.1 GI=170121269 
502347.PRJNA28851.ESCAB7627_1842	502347.PRJNA28851.CH991859	CDS	2022	1632873	1634894	+	Yes	Yes	52.1760633037	-	annotation product=ATP-dependent DNA helicase Rep gene=rep tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.1.- note=identified by match to protein family HMM PF00580; match to protein family HMM TIGR01074 cog=- project_id=PRJNA28851 protein_id=EDS90194.1 GI=170121263 
502347.PRJNA28851.ESCAB7627_1843	502347.PRJNA28851.CH991859	CDS	1485	1634950	1636434	-	Yes	Yes	52.3905723906	-	annotation product=guanosine-5'-triphosphate,3'-diphosphate diphosphatase gene=gppA tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.1.40 note=identified by match to protein family HMM PF02541 cog=- project_id=PRJNA28851 protein_id=EDS90255.1 GI=170121324 
502347.PRJNA28851.ESCAB7627_4965	502347.PRJNA28851.CH991859	tRNA	79	1654902	1654980	+	Yes	Yes	60.7594936709	tRNA	annotation tax_id_proj_id=502347.PRJNA28851 product=tRNA-Pro project_id=PRJNA28851 cog=- 
502347.PRJNA28851.ESCAB7627_1844	502347.PRJNA28851.CH991859	CDS	1266	1636549	1637814	-	Yes	Yes	52.9225908373	-	annotation product=ATP-dependent RNA helicase RhlB gene=rhlB tax_id_proj_id=502347.PRJNA28851 EC_number=3.6.1.- note=identified by match to protein family HMM PF00270; match to protein family HMM PF00271 cog=- project_id=PRJNA28851 protein_id=EDS90196.1 GI=170121265 
